name,date,intensity,color,t_start_interval,time1,time2,time3
TW,Fri Apr 15 16:43:04 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
500.0,200.0,1.3,0.6,2.70784711838,y,1
500.0,200.0,1.4,0.5,2.70689415932,y,1
500.0,200.0,1.0,0.9,2.70365691185,y,1
400.0,600.0,1.4,1.0,2.75314307213,n,0
500.0,800.0,1.3,1.4,2.69651913643,n,0
600.0,800.0,1.2,1.2,2.70442390442,n,0
600.0,500.0,1.3,1.3,2.69549298286,n,0
800.0,200.0,1.2,1.8,2.68527388573,y,1
200.0,200.0,1.1,1.5,2.71576404572,n,1
500.0,400.0,1.1,1.6,2.70455694199,n,0
400.0,800.0,1.1,1.9,2.69845104218,y,1
800.0,600.0,1.4,1.7,2.69515395164,n,0
600.0,600.0,1.2,0.9,2.69301319122,n,1
500.0,200.0,1.1,2.1,2.70287299156,y,1
600.0,200.0,1.4,1.6,2.69883203506,y,1
400.0,600.0,1.0,1.3,2.7109940052,n,0
500.0,600.0,1.1,2.0,2.69922685623,n,0
800.0,500.0,1.2,2.0,2.70290493965,y,1
400.0,400.0,1.1,1.0,2.69751596451,n,1
800.0,800.0,1.2,1.0,2.6930410862,n,1
500.0,600.0,1.2,0.8,2.69884204865,n,0
800.0,200.0,1.1,0.6,2.70389699936,y,1
200.0,400.0,1.2,2.0,2.69333791733,y,1
200.0,800.0,1.0,0.7,2.68947196007,y,1
400.0,800.0,1.2,1.6,2.69189596176,y,1
500.0,800.0,1.0,1.1,2.69980120659,y,1
200.0,500.0,1.2,0.5,2.69649505615,y,1
200.0,200.0,1.3,1.7,2.69385814667,n,1
400.0,400.0,1.2,0.9,2.69890880585,n,1
500.0,400.0,1.3,0.7,2.68962907791,n,0
400.0,800.0,1.1,1.3,2.70488882065,y,1
400.0,600.0,1.1,0.9,2.70533299446,n,0
600.0,200.0,1.4,0.5,2.70623898506,n,0
500.0,800.0,1.2,0.5,2.70118498802,n,0
600.0,600.0,1.3,1.8,2.69942903519,n,1
400.0,600.0,1.2,1.6,2.71009683609,y,1
600.0,400.0,1.1,1.9,2.71058988571,y,1
500.0,800.0,1.4,0.6,2.70912504196,n,0
800.0,800.0,1.0,0.7,2.693598032,n,1
200.0,600.0,1.0,0.9,2.69807195663,n,0
400.0,800.0,1.1,1.9,2.69704699516,y,1
200.0,800.0,1.2,1.3,2.69890880585,y,1
400.0,500.0,1.0,0.9,2.6938431263,n,0
800.0,800.0,1.1,0.9,2.70267009735,y,0
