name,date,intensity,color,t_start_interval,time1,time2,time3
NK,Thu Apr 21 14:31:05 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
400.0,800.0,1.2,1.8,2.41405701637,y,1
400.0,800.0,1.4,1.4,2.04139780998,y,1
200.0,600.0,1.4,1.3,1.79882001877,y,1
600.0,600.0,1.4,0.5,3.19649910927,n,1
200.0,800.0,1.3,0.8,1.4263010025,y,1
500.0,400.0,1.4,1.1,3.05006718636,n,0
400.0,600.0,1.3,1.0,3.30352115631,n,0
500.0,400.0,1.0,2.1,3.12757396698,n,0
600.0,500.0,1.2,2.1,3.03269696236,n,0
600.0,500.0,1.0,1.8,3.1194422245,n,0
600.0,600.0,1.3,1.7,3.08488798141,n,1
800.0,800.0,1.3,0.6,3.06437087059,n,1
200.0,500.0,1.3,1.5,2.12922501564,y,1
500.0,600.0,1.1,1.2,3.06777405739,n,0
800.0,500.0,1.4,1.5,2.03814291954,y,1
600.0,200.0,1.3,1.0,1.32364392281,y,1
600.0,600.0,1.1,1.4,3.1689260006,n,1
800.0,600.0,1.0,0.6,3.03432011604,n,0
500.0,400.0,1.4,2.1,3.13852381706,n,0
400.0,200.0,1.3,0.5,1.08779001236,y,1
500.0,800.0,1.4,1.7,2.32258796692,y,1
500.0,200.0,1.2,0.5,0.939611911774,y,1
400.0,800.0,1.3,1.7,2.09739398956,y,1
400.0,500.0,1.1,1.0,3.15117812157,n,0
200.0,200.0,1.3,1.1,3.28573513031,n,1
800.0,200.0,1.2,1.7,2.20660686493,y,1
400.0,400.0,1.2,0.5,3.45921206474,n,1
400.0,400.0,1.1,0.7,3.06483411789,n,1
800.0,600.0,1.3,1.1,2.3910651207,y,1
500.0,600.0,1.3,1.5,3.0274848938,n,0
600.0,800.0,1.0,1.3,3.08438515663,n,0
800.0,400.0,1.2,2.0,2.61392998695,y,1
200.0,800.0,1.3,1.4,1.75536203384,y,1
400.0,200.0,1.0,1.4,1.78765082359,y,1
500.0,400.0,1.4,0.5,3.16230392456,n,0
200.0,500.0,1.2,1.0,1.49943900108,y,1
800.0,600.0,1.4,0.6,1.33347797394,y,1
200.0,500.0,1.4,1.8,2.35586190224,y,1
400.0,400.0,1.3,2.1,3.32850980759,n,1
800.0,400.0,1.1,1.9,2.54188609123,y,1
200.0,800.0,1.0,1.9,2.36321902275,y,1
600.0,600.0,1.2,1.6,3.3042538166,n,1
600.0,400.0,1.2,1.9,2.47578191757,y,1
600.0,400.0,1.2,1.1,2.7814218998,y,1
400.0,800.0,1.3,1.7,2.30267500877,y,1
200.0,600.0,1.2,0.7,1.1445991993,y,1
600.0,500.0,1.0,0.5,3.08041715622,n,0
400.0,500.0,1.1,1.2,3.09786510468,n,0
600.0,800.0,1.2,1.6,3.04393196106,y,1
800.0,600.0,1.1,0.9,3.06026887894,n,0
500.0,800.0,1.3,1.0,3.23793101311,n,0
400.0,600.0,1.1,0.9,1.61491107941,y,1
800.0,400.0,1.1,0.9,1.39628982544,y,1
200.0,600.0,1.3,1.9,2.50402402878,y,1
600.0,400.0,1.0,1.1,3.08831000328,n,0
400.0,500.0,1.4,1.3,4.18122506142,n,0
400.0,500.0,1.0,1.5,3.04921293259,n,0
600.0,400.0,1.4,1.6,2.3475818634,y,1
500.0,400.0,1.2,0.6,3.1102771759,n,0
800.0,400.0,1.1,1.8,2.26653313637,y,1
200.0,500.0,1.3,0.5,0.952422142029,y,1
400.0,800.0,1.1,0.5,0.945822000504,y,1
500.0,800.0,1.1,1.3,1.78175401688,y,1
400.0,800.0,1.0,0.9,2.08477902412,y,1
800.0,500.0,1.1,0.5,2.71060919762,y,1
400.0,800.0,1.4,1.9,2.55461502075,y,1
800.0,800.0,1.0,1.0,3.12796115875,n,1
500.0,800.0,1.2,1.0,1.49288797379,y,1
600.0,200.0,1.0,1.1,1.58242797852,y,1
500.0,600.0,1.2,0.9,3.09578895569,n,0
800.0,800.0,1.3,0.9,3.07499289513,n,1
600.0,200.0,1.1,1.3,1.76698303223,y,1
500.0,600.0,1.2,1.4,3.09356307983,n,0
600.0,600.0,1.2,2.1,3.17990112305,n,1
600.0,600.0,1.4,2.0,3.05330586433,n,1
800.0,200.0,1.0,1.4,1.91667509079,y,1
200.0,600.0,1.1,0.7,1.16280603409,y,1
800.0,200.0,1.3,1.8,2.25070810318,y,1
500.0,800.0,1.2,0.9,3.04417490959,n,0
600.0,800.0,1.1,0.5,3.0260579586,n,0
400.0,200.0,1.4,2.0,2.59947085381,y,1
800.0,800.0,1.0,1.6,3.06746912003,n,1
500.0,200.0,1.2,0.6,1.09352588654,y,1
600.0,600.0,1.1,1.8,3.04165482521,n,1
600.0,200.0,1.1,1.1,1.63495016098,y,1
800.0,500.0,1.0,1.2,3.22480511665,n,0
600.0,500.0,1.1,2.1,3.13041496277,n,0
500.0,200.0,1.4,2.0,2.47509598732,y,1
400.0,800.0,1.2,1.8,2.43798613548,y,1
400.0,200.0,1.0,1.5,1.84544801712,y,1
800.0,600.0,1.2,0.7,3.11383795738,n,0
200.0,500.0,1.3,0.5,0.941637992859,y,1
800.0,200.0,1.2,0.8,1.15405511856,y,1
