name,date,intensity,color,t_start_interval,time1,time2,time3
SS,Mon Apr 25 14:24:52 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
400.0,600.0,1.3,0.5,3.45023989677,n,0
800.0,800.0,1.4,0.6,3.41531801224,n,1
200.0,800.0,1.0,1.2,3.47602391243,y,1
800.0,500.0,1.4,1.8,4.13092708588,y,1
800.0,600.0,1.4,1.0,3.4402589798,n,0
200.0,600.0,1.2,1.4,3.88910698891,y,1
500.0,400.0,1.2,2.0,4.30329608917,n,0
600.0,200.0,1.0,1.4,3.30543684959,y,1
200.0,200.0,1.1,1.1,3.34841299057,n,1
600.0,500.0,1.1,1.5,3.42824101448,n,0
600.0,500.0,1.3,1.8,3.49000501633,y,1
400.0,200.0,1.4,0.8,3.29001903534,y,1
200.0,800.0,1.2,0.6,3.64686203003,y,1
600.0,800.0,1.4,1.2,3.30402493477,n,0
600.0,200.0,1.4,0.8,3.50409007072,y,1
600.0,600.0,1.0,0.5,3.49082493782,n,1
600.0,200.0,1.1,0.9,4.00417995453,n,0
200.0,600.0,1.3,1.1,3.39499807358,y,1
500.0,800.0,1.0,1.6,3.4325530529,n,0
400.0,600.0,1.4,1.0,3.7060239315,n,0
800.0,500.0,1.1,1.8,3.42942094803,y,1
400.0,800.0,1.4,1.3,3.50828003883,n,0
400.0,400.0,1.2,1.7,3.81937384605,n,1
200.0,400.0,1.4,0.5,3.70331597328,y,1
800.0,600.0,1.2,1.4,3.55829000473,n,0
600.0,800.0,1.4,1.8,3.66734004021,n,0
500.0,800.0,1.4,1.3,3.57736206055,n,0
600.0,600.0,1.4,1.6,3.63383793831,n,1
400.0,600.0,1.3,1.2,3.45877194405,n,0
500.0,400.0,1.3,0.6,3.45332288742,n,0
600.0,800.0,1.4,1.8,3.53589510918,n,0
600.0,600.0,1.3,2.0,4.16810798645,n,1
200.0,200.0,1.0,2.0,3.64632821083,n,1
500.0,200.0,1.4,1.7,3.5295920372,y,1
500.0,200.0,1.3,0.8,3.47469997406,y,1
200.0,600.0,1.2,1.0,3.66455101967,y,1
600.0,800.0,1.1,2.0,3.56354999542,n,0
600.0,500.0,1.0,2.0,3.4840669632,n,0
800.0,500.0,1.4,0.6,3.51516890526,y,1
800.0,200.0,1.4,1.2,3.78307700157,y,1
500.0,600.0,1.1,0.7,3.40117192268,n,0
800.0,200.0,1.1,0.9,4.73690915108,y,1
200.0,500.0,1.4,1.7,4.71256518364,y,1
600.0,500.0,1.4,0.6,4.28150296211,n,0
600.0,600.0,1.4,0.8,3.71607613564,n,1
600.0,200.0,1.3,1.6,3.28549003601,y,1
200.0,600.0,1.2,0.9,3.44983196259,y,1
800.0,800.0,1.3,1.0,3.27222204208,n,1
800.0,500.0,1.2,1.5,3.3664829731,y,1
800.0,200.0,1.4,1.1,3.43720602989,y,1
800.0,400.0,1.4,1.3,4.0180478096,y,1
600.0,500.0,1.0,1.9,3.6362080574,n,0
200.0,800.0,1.4,0.8,3.40755295753,y,1
600.0,800.0,1.1,1.8,3.67811703682,n,0
800.0,500.0,1.2,2.0,4.43774294853,n,0
600.0,500.0,1.3,1.9,3.49834084511,n,0
500.0,800.0,1.2,2.0,3.43359804153,n,0
200.0,500.0,1.3,1.4,3.55169606209,y,1
200.0,400.0,1.2,1.9,3.53002500534,y,1
500.0,400.0,1.2,1.3,3.3048081398,n,0
500.0,200.0,1.2,0.5,3.46339893341,y,1
800.0,400.0,1.0,1.2,3.52876615524,n,0
200.0,400.0,1.4,2.0,3.40423297882,y,1
800.0,200.0,1.0,0.5,3.53215003014,y,1
600.0,200.0,1.4,1.1,3.72370409966,y,1
500.0,200.0,1.0,1.7,3.46632385254,y,1
400.0,400.0,1.4,1.8,3.7077319622,n,1
800.0,200.0,1.0,0.7,3.62502908707,y,1
800.0,500.0,1.0,2.0,4.59796404839,y,1
500.0,200.0,1.2,1.1,3.69191002846,y,1
400.0,600.0,1.4,0.6,3.51483893394,n,0
600.0,800.0,1.1,1.8,3.51776099205,n,0
400.0,200.0,1.4,0.6,3.41690397263,y,1
600.0,400.0,1.2,0.9,3.35368013382,n,0
800.0,600.0,1.3,1.7,3.55715799332,n,0
200.0,600.0,1.0,1.5,3.43688392639,y,1
400.0,600.0,1.4,0.5,3.66430616379,n,0
500.0,600.0,1.4,1.8,4.05564785004,n,0
600.0,600.0,1.1,1.2,3.76297402382,n,1
500.0,400.0,1.4,1.0,3.86227607727,n,0
800.0,600.0,1.3,1.0,3.49481487274,n,0
200.0,500.0,1.4,0.5,3.40458607674,y,1
600.0,400.0,1.0,0.9,3.37776613235,n,0
400.0,200.0,1.0,0.5,3.88443398476,y,1
400.0,200.0,1.0,1.5,3.4844429493,y,1
600.0,400.0,1.1,0.6,3.51722502708,n,0
600.0,200.0,1.2,0.6,3.32684397697,y,1
200.0,500.0,1.1,1.4,3.43016791344,y,1
500.0,400.0,1.4,0.6,3.44571089745,n,0
500.0,800.0,1.2,1.1,5.34964394569,n,0
200.0,800.0,1.1,1.4,3.40810704231,y,1
800.0,600.0,1.4,1.1,3.49588799477,n,0
500.0,400.0,1.0,1.0,3.56240296364,n,0
600.0,800.0,1.4,0.9,3.56770801544,n,0
200.0,600.0,1.3,1.2,3.32844495773,y,1
800.0,800.0,1.4,1.1,3.345058918,n,1
200.0,500.0,1.4,0.8,3.25366902351,y,1
500.0,600.0,1.2,1.6,3.69399309158,n,0
600.0,400.0,1.3,1.6,3.41067194939,y,1
400.0,600.0,1.3,0.8,3.66206717491,n,0
400.0,200.0,1.2,1.6,3.29890990257,y,1
400.0,600.0,1.1,1.1,3.69088292122,n,0
200.0,200.0,1.3,0.9,3.51362800598,n,1
800.0,400.0,1.4,0.5,3.96452212334,y,1
200.0,600.0,1.1,1.6,3.3722782135,y,1
400.0,200.0,1.1,2.1,3.62946414948,y,1
400.0,800.0,1.2,1.1,3.26975607872,y,1
400.0,400.0,1.0,0.9,3.41020417213,n,1
200.0,400.0,1.3,0.7,3.44250011444,y,1
400.0,500.0,1.0,1.2,3.55185008049,n,0
200.0,500.0,1.3,2.0,3.17036700249,y,1
800.0,600.0,1.2,0.7,3.46081900597,n,0
800.0,400.0,1.4,1.4,3.16768693924,y,1
400.0,800.0,1.1,1.6,3.74656605721,y,1
800.0,800.0,1.0,1.0,3.5820748806,n,1
500.0,600.0,1.2,1.5,3.67965292931,n,0
200.0,500.0,1.1,1.3,3.57249903679,y,1
400.0,800.0,1.2,1.1,3.72758984566,y,1
200.0,400.0,1.0,1.3,3.48906612396,y,1
