name,date,intensity,color,t_start_interval,time1,time2,time3
ML,Thu Apr 14 11:06:07 2016,1023,G,0.5,0.5,1.7,0.3
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
600.0,400.0,1.4,1.8,9.11742305756,n,0
800.0,600.0,1.0,2.1,3.53471899033,n,0
400.0,400.0,1.3,1.8,3.25163698196,n,1
600.0,400.0,1.3,2.1,3.83962106705,n,0
800.0,400.0,1.2,1.0,8.67443394661,n,0
200.0,600.0,1.3,1.7,2.61166906357,y,1
800.0,600.0,1.0,1.9,2.79515886307,n,0
200.0,400.0,1.0,0.9,2.63472890854,y,1
600.0,800.0,1.2,2.1,2.65804100037,n,0
800.0,400.0,1.4,1.9,4.89850592613,n,0
800.0,800.0,1.3,1.4,2.53634405136,n,1
400.0,800.0,1.1,1.4,2.86805009842,y,1
200.0,400.0,1.4,1.1,2.66331982613,y,1
600.0,800.0,1.4,1.4,2.68041014671,n,0
800.0,200.0,1.4,1.9,2.89444208145,y,1
200.0,800.0,1.4,1.3,2.48739504814,y,1
800.0,400.0,1.2,0.6,3.00560998917,n,0
800.0,800.0,1.2,1.8,2.57313299179,n,1
600.0,800.0,1.4,1.9,2.63489699364,n,0
800.0,800.0,1.4,0.6,2.60754680634,n,1
600.0,200.0,1.1,2.1,3.73210597038,n,0
600.0,600.0,1.2,0.8,3.12244200706,n,1
800.0,600.0,1.1,1.5,3.2069401741,n,0
800.0,400.0,1.3,1.5,3.05596995354,n,0
200.0,600.0,1.1,1.0,2.48371601105,y,1
800.0,800.0,1.1,1.3,2.60869693756,n,1
400.0,400.0,1.0,0.9,2.91992688179,n,1
600.0,400.0,1.0,0.9,9.6307618618,n,0
200.0,600.0,1.3,1.7,2.74047517776,y,1
200.0,400.0,1.2,1.9,11.8533549309,y,1
800.0,800.0,1.4,0.5,2.68783307076,n,1
800.0,400.0,1.3,2.1,2.95285701752,n,0
600.0,800.0,1.3,0.6,2.53754591942,n,0
800.0,400.0,1.4,1.2,10.3505208492,n,0
400.0,200.0,1.1,0.9,2.50276303291,y,1
400.0,200.0,1.0,0.8,2.49761605263,y,1
400.0,400.0,1.3,1.6,2.62484288216,n,1
600.0,800.0,1.2,2.0,4.42423701286,n,0
600.0,400.0,1.3,1.0,3.23541784286,n,0
400.0,400.0,1.0,0.5,2.62600493431,n,1
400.0,200.0,1.0,1.5,2.50494599342,y,1
400.0,800.0,1.3,1.4,10.2821350098,y,1
400.0,600.0,1.0,1.6,3.12374806404,n,0
400.0,800.0,1.1,0.6,2.77071285248,n,0
800.0,200.0,1.2,1.0,2.49829006195,y,1
200.0,200.0,1.3,1.3,2.61828899384,n,1
200.0,600.0,1.4,2.0,2.65745806694,y,1
400.0,600.0,1.3,1.2,2.91753411293,n,0
